year,vehicle_stock,percentage,adjusted_vehicle_ownership,vehicle
2003,26482.719648645947,0.95,0.00071174407,BUS
2003,26660.19566398078,0.975,0.0007195954,BUS
2003,27120.975424860593,1.0,0.0007399798,BUS
2004,25485.465346607136,0.0,0.0006651381,BUS
2004,25827.323550927442,0.025,0.0006802052,BUS
2004,25895.597461418238,0.05,0.0006832143,BUS
2004,25985.893722911704,0.075,0.000687194,BUS
2004,26047.36348633409,0.1,0.0006899032,BUS
2004,26082.785463919852,0.125,0.0006914644,BUS
2004,26119.055318527728,0.15,0.00069306296,BUS
2004,26145.332902809594,0.175,0.0006942211,BUS
2004,26168.44085336394,0.2,0.0006952396,BUS
2004,26217.30075727367,0.225,0.000697393,BUS
2004,26236.845511245996,0.25,0.00069825444,BUS
2004,26256.711190633232,0.275,0.00069913,BUS
2004,26279.724052175752,0.3,0.0007001443,BUS
2004,26294.131358148054,0.325,0.00070077926,BUS
2004,26307.24835905711,0.35,0.0007013574,BUS
2004,26327.368929823268,0.375,0.0007022442,BUS
2004,26337.181587571384,0.4,0.00070267665,BUS
2004,26364.63986041675,0.425,0.00070388685,BUS
2004,26386.196011125332,0.45,0.0007048369,BUS
2004,26399.612806557783,0.475,0.00070542825,BUS
2004,26413.091673984065,0.5,0.0007060223,BUS
2004,26429.622634553805,0.525,0.0007067509,BUS
2004,26451.046717190406,0.55,0.00070769514,BUS
2004,26473.335845698475,0.575,0.0007086775,BUS
2004,26497.356386630203,0.6,0.0007097362,BUS
2004,26521.57635035062,0.625,0.00071080367,BUS
2004,26533.42153572651,0.65,0.00071132573,BUS
2004,26557.47905571839,0.675,0.00071238604,BUS
2004,26585.031096894865,0.7,0.00071360037,BUS
2004,26597.6396357268,0.725,0.0007141561,BUS
2004,26620.084604559805,0.75,0.0007151453,BUS
2004,26642.60485219384,0.775,0.0007161379,BUS
2004,26672.203948486003,0.8,0.0007174424,BUS
2004,26689.14828212104,0.825,0.0007181892,BUS
2004,26720.616141631723,0.85,0.00071957614,BUS
2004,26745.551914302272,0.875,0.00072067516,BUS
2004,26798.06614176369,0.9,0.0007229897,BUS
2004,26863.777931658075,0.925,0.00072588585,BUS
2004,26935.510704954027,0.95,0.0007290474,BUS
2004,27082.42586958605,0.975,0.00073552254,BUS
2004,27359.812403207867,1.0,0.00074774807,BUS
2005,26114.24503937677,0.0,0.00069037837,BUS
2005,26333.68401648726,0.025,0.0007000154,BUS
2005,26451.00937453115,0.05,0.00070516794,BUS
2005,26495.631977663365,0.075,0.0007071276,BUS
2005,26537.512305989967,0.1,0.00070896687,BUS
2005,26577.14871394639,0.125,0.00071070757,BUS
2005,26603.69138927611,0.15,0.00071187323,BUS
2005,26626.589185091365,0.175,0.0007128788,BUS
2005,26667.305802794803,0.2,0.00071466697,BUS
2005,26695.24281021515,0.225,0.00071589387,BUS
2005,26718.449426731084,0.25,0.000716913,BUS
2005,26735.968705793715,0.275,0.0007176824,BUS
2005,26753.799456378492,0.3,0.0007184655,BUS
2005,26771.005938508246,0.325,0.00071922113,BUS
2005,26791.1415783569,0.35,0.0007201054,BUS
2005,26813.13809487403,0.375,0.00072107144,BUS
2005,26832.167016761017,0.4,0.0007219071,BUS
2005,26854.759968107788,0.425,0.00072289933,BUS
2005,26871.982355166332,0.45,0.0007236557,BUS
2005,26887.41808855742,0.475,0.0007243336,BUS
2005,26912.66186136926,0.5,0.0007254422,BUS
2005,26927.57140669953,0.525,0.000726097,BUS
2005,26945.30275147937,0.55,0.0007268757,BUS
2005,26967.354935247266,0.575,0.00072784413,BUS
2005,26982.378465900536,0.6,0.0007285039,BUS
2005,27001.655239594507,0.625,0.0007293505,BUS
2005,27015.593258857833,0.65,0.0007299626,BUS
2005,27040.227342732705,0.675,0.00073104445,BUS
2005,27062.3935118236,0.7,0.0007320179,BUS
2005,27085.062011582126,0.725,0.00073301344,BUS
2005,27112.6212769437,0.75,0.00073422375,BUS
2005,27131.558745490143,0.775,0.0007350554,BUS
2005,27149.07007208838,0.8,0.00073582446,BUS
2005,27171.44830689648,0.825,0.00073680724,BUS
2005,27206.576992951555,0.85,0.00073835,BUS
2005,27231.84992479951,0.875,0.0007394599,BUS
2005,27267.6718006677,0.9,0.00074103306,BUS
2005,27325.209205977724,0.925,0.0007435599,BUS
2005,27374.784869017418,0.95,0.0007457371,BUS
2005,27497.41054458071,0.975,0.0007511224,BUS
2005,27733.883700425726,1.0,0.00076150754,BUS
2006,26498.112397960842,0.0,0.00070395507,BUS
2006,26813.327507573576,0.025,0.00071773404,BUS
2006,26927.367463544757,0.05,0.00072271907,BUS
2006,26986.1491339447,0.075,0.0007252886,BUS
2006,27034.112974281004,0.1,0.0007273852,BUS
2006,27072.959423868208,0.125,0.0007290833,BUS
2006,27130.02733906235,0.15,0.0007315779,BUS
2006,27162.90960095199,0.175,0.0007330153,BUS
2006,27188.32031625287,0.2,0.0007341261,BUS
2006,27208.117051796453,0.225,0.00073499145,BUS
2006,27223.45030058803,0.25,0.0007356617,BUS
2006,27238.049843770907,0.275,0.0007362999,BUS
2006,27261.78142518328,0.3,0.0007373373,BUS
2006,27282.462335906854,0.325,0.0007382413,BUS
2006,27300.92481914569,0.35,0.00073904835,BUS
2006,27316.69349758163,0.375,0.00073973765,BUS
2006,27332.705856827717,0.4,0.0007404376,BUS
2006,27345.766082980368,0.425,0.0007410085,BUS
2006,27359.62393101979,0.45,0.00074161426,BUS
2006,27376.12098870792,0.475,0.0007423354,BUS
2006,27397.121480821854,0.5,0.0007432534,BUS
2006,27408.703643044097,0.525,0.0007437597,BUS
2006,27424.97166740247,0.55,0.0007444708,BUS
2006,27445.364954874723,0.575,0.00074536225,BUS
2006,27462.071072055714,0.6,0.0007460925,BUS
2006,27471.401517065056,0.625,0.0007465004,BUS
2006,27487.22878542256,0.65,0.00074719224,BUS
2006,27502.76576735049,0.675,0.0007478714,BUS
2006,27531.323027757277,0.7,0.00074911973,BUS
2006,27555.68445082648,0.725,0.00075018464,BUS
2006,27572.145555608196,0.75,0.0007509042,BUS
2006,27595.076851955546,0.775,0.0007519066,BUS
2006,27621.33312635175,0.8,0.00075305434,BUS
2006,27654.098208398256,0.825,0.0007544866,BUS
2006,27685.24274647782,0.85,0.000755848,BUS
2006,27701.691866957397,0.875,0.00075656705,BUS
2006,27750.402728793666,0.9,0.00075869635,BUS
2006,27787.412916975434,0.925,0.0007603142,BUS
2006,27854.387855270692,0.95,0.00076324184,BUS
2006,27931.596056003054,0.975,0.00076661684,BUS
2006,28269.33233251218,1.0,0.0007813803,BUS
2007,27047.19349685031,0.0,0.0007253623,BUS
2007,27317.60975728183,0.025,0.0007371408,BUS
2007,27400.305918603193,0.05,0.00074074283,BUS
2007,27454.915960818984,0.075,0.0007431215,BUS
2007,27496.783882576496,0.1,0.00074494514,BUS
2007,27541.98600365686,0.125,0.000746914,BUS
2007,27583.16035850112,0.15,0.00074870745,BUS
2007,27608.05526799428,0.175,0.0007497918,BUS
2007,27636.947207617563,0.2,0.00075105025,BUS
2007,27669.294954635192,0.225,0.0007524592,BUS
2007,27691.824520320155,0.25,0.00075344054,BUS
2007,27703.270378917445,0.275,0.0007539391,BUS
2007,27730.48385988361,0.3,0.00075512443,BUS
2007,27755.056708440174,0.325,0.00075619476,BUS
2007,27771.54061571368,0.35,0.00075691275,BUS
2007,27784.12371023231,0.375,0.00075746083,BUS
