city,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Nantou,10.79961761,10.90533089,10.97953642,11.0991678,11.33345601,11.50988712,11.68631823,11.86274934,12.03918045,12.21561156,12.41050451,12.60539746,12.80029041,12.99518335,13.1900763,13.29559691,13.40111752,13.50663813,13.61215874,13.71767935,13.83199335,13.94630734,14.06062134,14.17493533,14.28924933,14.3159582,14.34266708,14.36937596,14.39608484,14.42279371,14.454592,14.48639028,14.51818857,14.54998685,14.58178514
Yunlin,10.79952713,10.90518104,10.97932719,11.09898967,11.33588125,11.51235012,11.68881898,11.86528785,12.04175671,12.21822557,12.41316023,12.60809488,12.80302953,12.99796419,13.19289884,13.29844203,13.40398522,13.50952841,13.6150716,13.72061479,13.83495325,13.9492917,14.06363016,14.17796862,14.29230707,14.31902167,14.34573626,14.37245085,14.39916545,14.42588004,14.45768513,14.48949022,14.52129531,14.5531004,14.58490549
Chiayi,10.79956918,10.90541076,10.97974459,11.0995527,11.33481763,11.51126993,11.68772224,11.86417455,12.04062685,12.21707916,12.41199552,12.60691188,12.80182825,12.99674461,13.19166097,13.29719426,13.40272755,13.50826084,13.61379412,13.71932741,13.83365514,13.94798287,14.0623106,14.17663832,14.29096605,14.31767814,14.34439023,14.37110231,14.3978144,14.42452648,14.45632859,14.48813069,14.5199328,14.55173491,14.58353701
Pingtung,10.79978452,10.90571585,10.98013942,11.09982192,11.33583997,11.51230819,11.68877641,11.86524463,12.04171285,12.21818108,12.41311502,12.60804896,12.8029829,12.99791685,13.19285079,13.2983936,13.4039364,13.50947921,13.61502202,13.72056482,13.83490286,13.9492409,14.06357894,14.17791698,14.29225502,14.31896952,14.34568401,14.37239851,14.399113,14.4258275,14.45763247,14.48943745,14.52124242,14.5530474,14.58485237
Taitung,10.79992459,10.90587462,10.98031688,11.09987801,11.33607963,11.51255158,11.68902354,11.86549549,12.04196744,12.21843939,12.41337746,12.60831552,12.80325358,12.99819165,13.19312971,13.29867475,13.40421979,13.50976483,13.61530986,13.7208549,13.83519536,13.94953582,14.06387627,14.17821673,14.29255719,14.31927225,14.34598731,14.37270237,14.39941743,14.42613249,14.45793814,14.48974378,14.52154943,14.55335508,14.58516072
Hualien,10.79984377,10.90575048,10.98014944,11.09974809,11.33567093,11.51213652,11.68860211,11.8650677,12.04153329,12.21799888,12.41292991,12.60786095,12.80279198,12.99772302,13.19265406,13.29819529,13.40373652,13.50927775,13.61481899,13.72036022,13.83469655,13.94903289,14.06336922,14.17770556,14.29204189,14.31875599,14.34547009,14.37218419,14.39889828,14.42561238,14.45741688,14.48922138,14.52102588,14.55283038,14.58463488
Penghu,10.8,10.90586228,10.98021681,11.09961479,11.3349025,11.51135613,11.68780975,11.86426338,12.04071701,12.21717064,12.41208846,12.60700628,12.8019241,12.99684192,13.19175975,13.29729383,13.4028279,13.50836198,13.61389606,13.71943014,13.83375872,13.94808731,14.06241589,14.17674447,14.29107306,14.31778535,14.34449763,14.37120992,14.3979222,14.42463449,14.45643683,14.48823918,14.52004152,14.55184386,14.58364621
Keelung,10.79314661,10.89227562,10.95989686,11.07941495,11.28471638,11.46038874,11.63606111,11.81173347,11.98740584,12.1630782,12.35713301,12.55118782,12.74524263,12.93929744,13.13335225,13.23841907,13.34348589,13.4485527,13.55361952,13.65868634,13.77250873,13.88633111,14.0001535,14.11397588,14.22779827,14.25439229,14.2809863,14.30758032,14.33417433,14.36076835,14.39242988,14.42409142,14.45575296,14.48741449,14.51907603
HsinchuCity,10.79554468,10.89758552,10.96811859,11.08815044,11.30343586,11.47939964,11.65536342,11.83132719,12.00729097,12.18325475,12.37763146,12.57200818,12.76638489,12.9607616,13.15513832,13.26037942,13.36562053,13.47086164,13.57610274,13.68134385,13.79535505,13.90936625,14.02337745,14.13738864,14.25139984,14.27803797,14.3046761,14.33131424,14.35795237,14.3845905,14.41630455,14.44801861,14.47973267,14.51144673,14.54316079
ChiayiCity,10.79837107,10.90230517,10.97473152,11.09383026,11.32496319,11.50126209,11.67756099,11.85385989,12.03015879,12.20645768,12.40120459,12.59595149,12.79069839,12.9854453,13.1801922,13.28563374,13.39107528,13.49651681,13.60195835,13.70739989,13.82162822,13.93585655,14.05008489,14.16431322,14.27854155,14.30523041,14.33191928,14.35860814,14.385297,14.41198586,14.44376032,14.47553478,14.50730924,14.53908369,14.57085815
