id,income,car,scooter
1002,289318,0,0.666666667
1003,287626.5,0.25,0.5
1004,231941.5,0,0.5
1005,252040.6667,0,0.333333333
1006,251614.6,0.2,0.4
1007,292728.5,0,0.75
1008,248443,0,0.333333333
1009,431922.3333,0.333333333,0.333333333
1010,342862.5,0.5,0.5
1011,372983.6667,0,0.333333333
1012,194699.5,0,0.333333333
1013,199696.3333,0.333333333,0.333333333
1014,155298.2,0,0.2
1015,262095.8,0,0.6
1016,437160,0.333333333,0.333333333
1017,392138,0,1
1018,249286.6667,0,0.333333333
1019,249877.75,0,0.5
1020,356822.75,0,0.75
1021,206301.8571,0.142857143,0.285714286
1022,162014,0,0.6
1023,343722.2,0,0.8
1024,131925.5,0,0
